,phi0,phi2,Phi0,Phi2,phi_ref
1124,1.614105149903711e-08,-1.8074624923768176e-14,1.6141015349787262e-08,-1.8074624923768176e-14,1.6267730665865163e-08
1125,1.6127088141952678e-08,-1.8004371014445972e-14,1.6127052133210648e-08,-1.8004371014445972e-14,1.6254335901910434e-08
1126,1.6114268764153964e-08,-1.793694943367114e-14,1.6114232890255095e-08,-1.793694943367114e-14,1.624032256694202e-08
1127,1.6099242567936394e-08,-1.7868756068139947e-14,1.6099206830424256e-08,-1.7868756068139947e-14,1.6225777686279637e-08
1128,1.6085394357748678e-08,-1.7800450097357523e-14,1.6085358756848482e-08,-1.7800450097357523e-14,1.6210831969386193e-08
1129,1.6069490688936147e-08,-1.7732342174429757e-14,1.60694552242518e-08,-1.7732342174429757e-14,1.6195713184672323e-08
1130,1.605437704824985e-08,-1.7663774118781983e-14,1.6054341720701612e-08,-1.7663774118781983e-14,1.6180558914017814e-08
1131,1.6040115348378745e-08,-1.7597438115507036e-14,1.6040080153502516e-08,-1.7597438115507036e-14,1.6165409966428932e-08
1132,1.6024307869896064e-08,-1.753068535360752e-14,1.6024272808525356e-08,-1.753068535360752e-14,1.6150437573628714e-08
1133,1.601018140313593e-08,-1.7463966551581448e-14,1.6010146475202824e-08,-1.7463966551581448e-14,1.6135440977436816e-08
1134,1.599434121349191e-08,-1.7397616330361748e-14,1.5994306418259247e-08,-1.7397616330361748e-14,1.612043891613367e-08
1135,1.59792642475235e-08,-1.7330758506854402e-14,1.5979229586006487e-08,-1.7330758506854402e-14,1.6105375003410116e-08
1136,1.5965114600094786e-08,-1.7266761884106398e-14,1.596508006657102e-08,-1.7266761884106398e-14,1.6090378699997863e-08
1137,1.5949435246674433e-08,-1.7200180245510302e-14,1.5949400846313943e-08,-1.7200180245510302e-14,1.60755648085047e-08
1138,1.5935714175541354e-08,-1.713709581717309e-14,1.593567990134972e-08,-1.713709581717309e-14,1.606099656070938e-08
1139,1.5920398451316827e-08,-1.7073538966136067e-14,1.5920364304238895e-08,-1.7073538966136067e-14,1.6046513117077187e-08
1140,1.59067017268136e-08,-1.701006718232732e-14,1.5906667706679235e-08,-1.701006718232732e-14,1.6031962934654775e-08
1141,1.589136011308362e-08,-1.694704634109433e-14,1.5891326218990937e-08,-1.694704634109433e-14,1.601746241189682e-08
1142,1.5876847874912965e-08,-1.688362782656449e-14,1.5876814107657313e-08,-1.688362782656449e-14,1.6002957737176656e-08
1143,1.5863085415869287e-08,-1.6822518508961512e-14,1.586305177083227e-08,-1.6822518508961512e-14,1.5988363390592816e-08
1144,1.584775729339489e-08,-1.67588382185105e-14,1.5847723775718453e-08,-1.67588382185105e-14,1.597388890334063e-08
1145,1.5834189944709225e-08,-1.6698126317375706e-14,1.583415654845659e-08,-1.6698126317375706e-14,1.5959484819667705e-08
1146,1.5818923393893375e-08,-1.663667905571205e-14,1.5818890120535262e-08,-1.663667905571205e-14,1.594505415887704e-08
1147,1.5805462695052247e-08,-1.6575659925580303e-14,1.5805429543732395e-08,-1.6575659925580303e-14,1.5930730515134018e-08
1148,1.5790261579653334e-08,-1.651491088770324e-14,1.579022854983156e-08,-1.651491088770324e-14,1.5916365063102888e-08
1149,1.5775862417565863e-08,-1.6453626761395715e-14,1.577582951031234e-08,-1.6453626761395715e-14,1.5901985947594632e-08
1150,1.5762366742565403e-08,-1.6394496781518335e-14,1.576233395357184e-08,-1.6394496781518335e-14,1.5887651320024275e-08
1151,1.5747650483356712e-08,-1.633574242952574e-14,1.5747617811871852e-08,-1.633574242952574e-14,1.5873751336898458e-08
1152,1.573481956233248e-08,-1.6277759141520312e-14,1.5734787006814198e-08,-1.6277759141520312e-14,1.5860031673869434e-08
1153,1.572024091026845e-08,-1.6220275162885272e-14,1.5720208469718125e-08,-1.6220275162885272e-14,1.584619960653768e-08
1154,1.5706352480797535e-08,-1.616229366386789e-14,1.5706320156210208e-08,-1.616229366386789e-14,1.583225223475268e-08
1155,1.5693216581015775e-08,-1.6106810714133857e-14,1.5693184367394346e-08,-1.6106810714133857e-14,1.581823980752284e-08
1156,1.5678383115826795e-08,-1.6048579074568505e-14,1.5678351018668645e-08,-1.6048579074568505e-14,1.580422256994622e-08
1157,1.5665258839420604e-08,-1.5993185091335522e-14,1.5665226853050422e-08,-1.5993185091335522e-14,1.5790254952884384e-08
1158,1.5650559433584728e-08,-1.5937252838184035e-14,1.565052755907905e-08,-1.5937252838184035e-14,1.5776351192935637e-08
1159,1.563737381773777e-08,-1.5881153913794298e-14,1.563734205542994e-08,-1.5881153913794298e-14,1.5762336309714663e-08
1160,1.5622575040542965e-08,-1.582553141118615e-14,1.5622543389480142e-08,-1.582553141118615e-14,1.57483633438137e-08
1161,1.5608607570561408e-08,-1.5769357749406962e-14,1.560857603184591e-08,-1.5769357749406962e-14,1.5734420782524495e-08
1162,1.559555435971989e-08,-1.571578667999371e-14,1.559552292814653e-08,-1.571578667999371e-14,1.572056327270973e-08
1163,1.5580830566415456e-08,-1.5659559370199612e-14,1.5580799247296716e-08,-1.5659559370199612e-14,1.5706665821259543e-08
1164,1.556776201710914e-08,-1.560594115485519e-14,1.556773080522683e-08,-1.560594115485519e-14,1.5692784194934694e-08
1165,1.5553112283781812e-08,-1.5551767281026003e-14,1.555308118024725e-08,-1.5551767281026003e-14,1.5678942088137456e-08
1166,1.554050155431334e-08,-1.5498443616913916e-14,1.5540470557426106e-08,-1.5498443616913916e-14,1.5665531324074818e-08
1167,1.552621399648263e-08,-1.5445406921559266e-14,1.5526183105668788e-08,-1.5445406921559266e-14,1.565208830883278e-08
1168,1.5512678400148196e-08,-1.539183899053836e-14,1.5512647616470213e-08,-1.539183899053836e-14,1.5638596122564247e-08
1169,1.5500115007756658e-08,-1.5340274505661515e-14,1.5500084327207646e-08,-1.5340274505661515e-14,1.5625252415181577e-08
1170,1.5486073999087773e-08,-1.5288319492947596e-14,1.5486043422448786e-08,-1.5288319492947596e-14,1.5612030127686915e-08
1171,1.5473649495151622e-08,-1.5236387889449516e-14,1.5473619022375842e-08,-1.5236387889449516e-14,1.5598796336650757e-08
1172,1.545959639555786e-08,-1.5184777414132607e-14,1.545956602600303e-08,-1.5184777414132607e-14,1.558554265193287e-08
1173,1.5446300416876537e-08,-1.513267440882998e-14,1.544627015152772e-08,-1.513267440882998e-14,1.5572268416919333e-08
1174,1.5433757957105914e-08,-1.5082849501374125e-14,1.543372779140691e-08,-1.5082849501374125e-14,1.5558936847198916e-08
1175,1.5419691402672312e-08,-1.5030509911664716e-14,1.541966134165249e-08,-1.5030509911664716e-14,1.5545695321867594e-08
1176,1.5407336191185356e-08,-1.49808197453182e-14,1.5407306229545864e-08,-1.49808197453182e-14,1.5532543806058824e-08
1177,1.5393424031145326e-08,-1.4930647273472598e-14,1.539339416985078e-08,-1.4930647273472598e-14,1.5519417373192816e-08
1178,1.538110195608389e-08,-1.488043121706944e-14,1.5381072195221454e-08,-1.488043121706944e-14,1.5506295328716994e-08
1179,1.5367158370066473e-08,-1.483057412042196e-14,1.5367128708918232e-08,-1.483057412042196e-14,1.549315467600985e-08
1180,1.53539502334398e-08,-1.4780259689662093e-14,1.535392067292042e-08,-1.4780259689662093e-14,1.5479969557481137e-08
1181,1.5341339018265217e-08,-1.4731516014823936e-14,1.5341309555233188e-08,-1.4731516014823936e-14,1.546661480716502e-08
1182,1.5326983956574987e-08,-1.4679666118862198e-14,1.532695459724275e-08,-1.4679666118862198e-14,1.5453155243420172e-08
1183,1.531441061628705e-08,-1.4630332349974547e-14,1.531438135562235e-08,-1.4630332349974547e-14,1.5439893616228874e-08
1184,1.530045988123483e-08,-1.458048645425999e-14,1.530043072026192e-08,-1.458048645425999e-14,1.5426836267274543e-08
1185,1.5288233329263626e-08,-1.4530712839140688e-14,1.528820426783795e-08,-1.4530712839140688e-14,1.5413894749624533e-08
1186,1.52744918846512e-08,-1.4481416237277088e-14,1.5274462921818724e-08,-1.4481416237277088e-14,1.5400975950663377e-08
1187,1.526155684279645e-08,-1.443165875210061e-14,1.5261527979478946e-08,-1.443165875210061e-14,1.5388081092632514e-08
1188,1.5249480414066078e-08,-1.43836633476525e-14,1.5249451646739382e-08,-1.43836633476525e-14,1.5375237230962505e-08
1189,1.523586026874097e-08,-1.4335124928751256e-14,1.523583159849111e-08,-1.4335124928751256e-14,1.5362417622010723e-08
1190,1.522384538179911e-08,-1.4286635340282745e-14,1.522381680852843e-08,-1.4286635340282745e-14,1.534962778664931e-08
1191,1.521037128836693e-08,-1.423862900845552e-14,1.5210342811108912e-08,-1.423862900845552e-14,1.5336935215978042e-08
1192,1.5197578057805938e-08,-1.4190176624878826e-14,1.519754967745269e-08,-1.4190176624878826e-14,1.5324163132897714e-08
1193,1.5185587196423356e-08,-1.4143865724607554e-14,1.5185558908691906e-08,-1.4143865724607554e-14,1.531139581994787e-08
1194,1.5172041809443906e-08,-1.409517696248237e-14,1.517201361908998e-08,-1.409517696248237e-14,1.5298644619618163e-08
1195,1.516008908369256e-08,-1.4048825103311331e-14,1.5160060986042354e-08,-1.4048825103311331e-14,1.528592026862365e-08
1196,1.5146619182716138e-08,-1.4001997758153556e-14,1.5146591178720622e-08,-1.4001997758153556e-14,1.5273224971417726e-08
1197,1.513470833758039e-08,-1.3955179387178019e-14,1.5134680427221618e-08,-1.3955179387178019e-14,1.5260540317528755e-08
1198,1.5121600954462238e-08,-1.3909457085535485e-14,1.5121573135548066e-08,-1.3909457085535485e-14,1.52482519634355e-08
1199,1.5109491659952225e-08,-1.386376101121763e-14,1.5109463932430202e-08,-1.386376101121763e-14,1.5236193271601965e-08
1200,1.5098223114834148e-08,-1.3819674564960521e-14,1.509819547548502e-08,-1.3819674564960521e-14,1.5224190379476493e-08
1201,1.5085460984191848e-08,-1.3775049162430386e-14,1.5085433434093524e-08,-1.3775049162430386e-14,1.5212247080107155e-08
1202,1.5074270800616713e-08,-1.3730467776099452e-14,1.507424333968116e-08,-1.3730467776099452e-14,1.5200300257526117e-08
1203,1.5061542595986936e-08,-1.3686262247244031e-14,1.5061515223462443e-08,-1.3686262247244031e-14,1.5188353576416843e-08
1204,1.5049573560347435e-08,-1.3641621768876566e-14,1.5049546277103897e-08,-1.3641621768876566e-14,1.51764185207836e-08
1205,1.5038443456969392e-08,-1.3599049138060033e-14,1.5038416258871115e-08,-1.3599049138060033e-14,1.5164534844069034e-08
1206,1.5025812478180213e-08,-1.3554325958554938e-14,1.5025785369528297e-08,-1.3554325958554938e-14,1.515269092589347e-08
1207,1.5014749905731522e-08,-1.3511829205121322e-14,1.5014722882073112e-08,-1.3511829205121322e-14,1.514087026836891e-08
1208,1.5002088663542383e-08,-1.3468733390958604e-14,1.50020617260756e-08,-1.3468733390958604e-14,1.5128974031855706e-08
1209,1.4991020444343364e-08,-1.3425696457881334e-14,1.499099359295045e-08,-1.3425696457881334e-14,1.511714477780034e-08
1210,1.4978411619125202e-08,-1.3383017948309547e-14,1.4978384853089306e-08,-1.3383017948309547e-14,1.5105316426685025e-08
1211,1.496656202339007e-08,-1.3339918793224214e-14,1.4966535343552485e-08,-1.3339918793224214e-14,1.5093496730801287e-08
1212,1.4955528101989573e-08,-1.3298884085517192e-14,1.49555015042214e-08,-1.3298884085517192e-14,1.508171484720342e-08
1213,1.4942986399107686e-08,-1.325562706049931e-14,1.4942959887853566e-08,-1.325562706049931e-14,1.506995698369484e-08
1214,1.493196037594201e-08,-1.3214498687966587e-14,1.4931933946944632e-08,-1.3214498687966587e-14,1.5058185854385846e-08
1215,1.4919432558207667e-08,-1.3172827652359872e-14,1.4919406212552363e-08,-1.3172827652359872e-14,1.504642572297252e-08
1216,1.4907662439258867e-08,-1.3129319743529253e-14,1.490763618061938e-08,-1.3129319743529253e-14,1.503403762870841e-08
1217,1.4894601616442027e-08,-1.3086232333983064e-14,1.4894575443977359e-08,-1.3086232333983064e-14,1.5021903037070807e-08
1218,1.4882583850958221e-08,-1.3042827539152922e-14,1.4882557765303143e-08,-1.3042827539152922e-14,1.5010077285875123e-08
1219,1.4871633597178737e-08,-1.3001034015740956e-14,1.4871607595110706e-08,-1.3001034015740956e-14,1.499856080088732e-08
1220,1.4859394742670727e-08,-1.2958839169087323e-14,1.4859368824992388e-08,-1.2958839169087323e-14,1.4987145095593432e-08
1221,1.4848717762400375e-08,-1.2916627803062836e-14,1.484869192914477e-08,-1.2916627803062836e-14,1.4975763969807933e-08
1222,1.4836573751736733e-08,-1.28748661770551e-14,1.4836548002004378e-08,-1.28748661770551e-14,1.4964406887464882e-08
1223,1.4825166521275018e-08,-1.2832643628157432e-14,1.4825140855987762e-08,-1.2832643628157432e-14,1.4953045793665408e-08
1224,1.4814520199281721e-08,-1.2792338961920395e-14,1.4814494614603798e-08,-1.2792338961920395e-14,1.494166881886838e-08
1225,1.4802447173876089e-08,-1.2750019456515526e-14,1.4802421673837175e-08,-1.2750019456515526e-14,1.493037433253324e-08
1226,1.4791924188842925e-08,-1.2709777809080427e-14,1.4791898769287307e-08,-1.2709777809080427e-14,1.4919114732925995e-08
1227,1.4779899318932047e-08,-1.2669051336963712e-14,1.4779873980829373e-08,-1.2669051336963712e-14,1.4907849006996497e-08
1228,1.4769367472485415e-08,-1.2628280606197347e-14,1.4769342215924203e-08,-1.2628280606197347e-14,1.4896577832180627e-08
1229,1.4757326501918605e-08,-1.2587918831179745e-14,1.4757301326080943e-08,-1.2587918831179745e-14,1.4885310882852245e-08
1230,1.4746057362521345e-08,-1.2547155515621306e-14,1.4746032268210313e-08,-1.2547155515621306e-14,1.4874073444717544e-08
1231,1.4735577768400301e-08,-1.2508302734028405e-14,1.4735552751794832e-08,-1.2508302734028405e-14,1.4862858554321943e-08
1232,1.4723597165141136e-08,-1.2467398092117834e-14,1.4723572230344951e-08,-1.2467398092117834e-14,1.4851650100750331e-08
1233,1.4713179665406137e-08,-1.2428577791819179e-14,1.4713154808250553e-08,-1.2428577791819179e-14,1.4840493027466862e-08
1234,1.4701254763599756e-08,-1.238926006881885e-14,1.4701229985079618e-08,-1.238926006881885e-14,1.4829322102568541e-08
1235,1.469108209026346e-08,-1.2350415135272781e-14,1.4691057389433189e-08,-1.2350415135272781e-14,1.4818421580038498e-08
1236,1.4679487877210901e-08,-1.2312068249921299e-14,1.4679463253074402e-08,-1.2312068249921299e-14,1.480761585530583e-08
1237,1.466868223403086e-08,-1.227340395141791e-14,1.4668657687222959e-08,-1.227340395141791e-14,1.479686410149121e-08
1238,1.4658705976795324e-08,-1.2236216559879713e-14,1.4658681504362203e-08,-1.2236216559879713e-14,1.4786175867630881e-08
1239,1.4647271200198408e-08,-1.2198582099970431e-14,1.4647246803034209e-08,-1.2198582099970431e-14,1.4775519234567223e-08
1240,1.4637345882804947e-08,-1.2160903739936894e-14,1.4637321560997467e-08,-1.2160903739936894e-14,1.4764865915865288e-08
1241,1.4625929883544423e-08,-1.2123573645832672e-14,1.4625905636397133e-08,-1.2123573645832672e-14,1.4754208592517182e-08
1242,1.4615200689376814e-08,-1.2085836537604968e-14,1.4615176517703739e-08,-1.2085836537604968e-14,1.4743519334262397e-08
1243,1.4605284131384017e-08,-1.2049916031346659e-14,1.4605260031551955e-08,-1.2049916031346659e-14,1.4732878757639612e-08
1244,1.4593945785071358e-08,-1.2012097164828654e-14,1.4593921760877029e-08,-1.2012097164828654e-14,1.472231008075412e-08
1245,1.4584098431992744e-08,-1.1976150255383684e-14,1.4584074479692234e-08,-1.1976150255383684e-14,1.4711739208771714e-08
1246,1.457277129187231e-08,-1.1939763585216804e-14,1.457274741234514e-08,-1.1939763585216804e-14,1.470116714414548e-08
1247,1.456293118385537e-08,-1.1903302926154149e-14,1.4562907377249519e-08,-1.1903302926154149e-14,1.4690604061994226e-08
1248,1.4551571462123763e-08,-1.1867175618074008e-14,1.4551547727772526e-08,-1.1867175618074008e-14,1.468001488148062e-08
1249,1.4540948378114986e-08,-1.1830659821613214e-14,1.4540924716795343e-08,-1.1830659821613214e-14,1.4669430691034729e-08
1250,1.453112813891455e-08,-1.1795976808710807e-14,1.4531104546960932e-08,-1.1795976808710807e-14,1.465888660237027e-08
1251,1.451981990342762e-08,-1.1759344095988118e-14,1.451979638473943e-08,-1.1759344095988118e-14,1.4648342070379641e-08
1252,1.451010102767072e-08,-1.1724653805340043e-14,1.451007757836311e-08,-1.1724653805340043e-14,1.463789957091197e-08
1253,1.4498888299896719e-08,-1.1689487297971986e-14,1.4498864920922122e-08,-1.1689487297971986e-14,1.4627433500038773e-08
1254,1.4489116364595069e-08,-1.1654270749352131e-14,1.448909305605357e-08,-1.1654270749352131e-14,1.4616939520208949e-08
1255,1.447786129551809e-08,-1.1619378412664171e-14,1.4477838056761265e-08,-1.1619378412664171e-14,1.4606448488931125e-08
1256,1.4468588011524492e-08,-1.1586705235017325e-14,1.4468564838114022e-08,-1.1586705235017325e-14,1.4597106712252207e-08
1257,1.4460461338337472e-08,-1.1556551953745052e-14,1.4460438225233564e-08,-1.1556551953745052e-14,1.4588097823979105e-08
1258,1.4450498546029845e-08,-1.1525715138949776e-14,1.4450475494599567e-08,-1.1525715138949776e-14,1.4578717466434763e-08
1259,1.444173404283748e-08,-1.1494764696135281e-14,1.4441711053308086e-08,-1.1494764696135281e-14,1.4569042336667834e-08
1260,1.4431286856371114e-08,-1.1464101041915237e-14,1.443126392816903e-08,-1.1464101041915237e-14,1.455925123956858e-08
1261,1.4421430700981318e-08,-1.1432976706403789e-14,1.4421407835027906e-08,-1.1432976706403789e-14,1.4549396815671146e-08
1262,1.4412295974243958e-08,-1.1403503777620292e-14,1.4412273167236403e-08,-1.1403503777620292e-14,1.4539521069924372e-08
1263,1.4401665150555429e-08,-1.1372148620290788e-14,1.4401642406258188e-08,-1.1372148620290788e-14,1.4529636012517588e-08
1264,1.439249701023683e-08,-1.1342534770854209e-14,1.439247432516729e-08,-1.1342534770854209e-14,1.4519750962021693e-08
1265,1.4381836248416132e-08,-1.1312474955806075e-14,1.438181362346622e-08,-1.1312474955806075e-14,1.4509831417652835e-08
1266,1.437269853935111e-08,-1.1282375349317714e-14,1.4372675974600412e-08,-1.1282375349317714e-14,1.4499980207075484e-08
1267,1.4362093710798699e-08,-1.1252604964337696e-14,1.436207120558877e-08,-1.1252604964337696e-14,1.4490131258770314e-08
1268,1.4352211179280257e-08,-1.122238802120083e-14,1.4352188734504214e-08,-1.122238802120083e-14,1.448028466868981e-08
1269,1.4343072316371964e-08,-1.1193840898880799e-14,1.4343049928690166e-08,-1.1193840898880799e-14,1.447043905694068e-08
1270,1.4332493977955595e-08,-1.1163519201354083e-14,1.4332471650917192e-08,-1.1163519201354083e-14,1.446061113173513e-08
1271,1.4323414819164475e-08,-1.1134905771234333e-14,1.4323392549352932e-08,-1.1134905771234333e-14,1.4450823735395715e-08
1272,1.4312888164878677e-08,-1.1105881486282843e-14,1.4312865953115705e-08,-1.1105881486282843e-14,1.4441031640005275e-08
1273,1.4303795388705929e-08,-1.107674470377866e-14,1.430377323521652e-08,-1.107674470377866e-14,1.4431229864692283e-08
1274,1.4293202224167801e-08,-1.1047825670068714e-14,1.4293180128516462e-08,-1.1047825670068714e-14,1.4421392565477028e-08
1275,1.4283340898076748e-08,-1.1018557730810374e-14,1.4283318860961286e-08,-1.1018557730810374e-14,1.4411573520920772e-08
1276,1.42742618124636e-08,-1.0990500760010962e-14,1.427423983146208e-08,-1.0990500760010962e-14,1.440180168558461e-08
