Incident energy;σ(E)
8888.84;3.571913
8888.964;3.113183
8889.026;2.869492
8889.088;2.616851
8889.119;2.488175
8889.15;2.360721
8889.166;2.298652
8889.181;2.249252
8889.189;2.232132
8889.197;2.230839
8889.205;2.266271
8889.209;2.312238
8889.21273;2.383859
8889.219;2.577724
8889.222;2.673423
8889.225;2.7196
8889.228;2.687713
8889.231;2.594416
8889.23727;2.363357
8889.242;2.23096
8889.246;2.14866
8889.251;2.071704
8889.255;2.023649
8889.264;1.940457
8889.272;1.882311
8889.281;1.825816
8889.29;1.774529
8889.307;1.684928
8889.342;1.512531
8889.377;1.34575
8889.447;1.019344
8889.517;0.705746
8889.587;0.4184009
8889.657;0.180927
8889.692;0.09216375
8889.71;0.05714588
8889.727;0.03199145
8889.736;0.02215429
8889.745;0.01494797
8889.754;0.01055775
8889.762;0.00917917
8889.771;0.01065926
8889.779;0.01484362
8889.788;0.0229959
8889.796;0.0335027
8889.814;0.06939891
8889.831;0.1206719
8889.849;0.1959829
8889.866;0.2897571
8889.901;0.5657981
8889.936;0.9820042
8889.971;1.582809
8890.006;2.428235
8890.041;3.600185
8890.075;5.158173
8890.11;7.346813
8890.145;10.34685
8890.163;12.30287
8890.18;14.47064
8890.198;17.16805
8890.215;20.16519
8890.233;23.90473
8890.25;28.0707
8890.268;33.28058
8890.285;39.09419
8890.303;46.36876
8890.32;54.47778
8890.337;63.98257
8890.3541;75.14806
8890.375;91.24552
8890.396;110.3481
8890.417;132.3648
8890.438;156.8169
8890.459;182.5555
8890.47;195.9354
8890.48;207.6635
8890.491;219.7351
8890.501;229.6454
8890.511;238.2673
8890.521;245.3764
8890.532;251.2535
8890.542;254.7323
8890.553;256.4966
8890.563;256.2978
8890.574;254.2575
8890.584;250.9399
8890.604;240.9821
8890.646;212.0553
8890.667;196.4895
8890.6879;181.5147
8890.712;165.4723
8890.736;151.0738
8890.761;137.7923
8890.785;126.5947
8890.81;116.3848
8890.834;107.8093
8890.858;100.2743
8890.882;93.63624
8890.907;87.53987
8890.931;82.361
8890.956;77.56767
8890.98;73.46302
8891.005;69.63345
8891.029;66.32818
8891.077;60.62657
8891.126;55.8114
8891.175;51.78478
8891.224;48.37822
8891.272;45.5211
8891.321;43.00045
8891.369;40.84882
8891.418;38.9202
8891.466;37.25003
8891.515;35.73325
8891.564;34.37777
8891.613;33.15997
8891.661;32.08188
8891.758;30.19099
8891.855;28.609
8891.953;27.25468
8892.05;26.10537
8892.147;25.10897
8892.244;24.23729
8892.342;23.46112
8892.439;22.77913
8892.537;22.16344
8892.634;21.6157
8892.732;21.11561
8892.829;20.66614
8893.023;19.88009
8893.218;19.2121
8893.412;18.64251
8893.607;18.14585
8893.801;17.7126
8893.996;17.32702
8894.191;16.98259
8894.386;16.67223
8894.58;16.39151
8894.969;15.89419
8895.358;15.45739
8895.748;15.04582
8896.137;14.60086
8896.332;14.3129
8896.429;14.12657
8896.526;13.88231
8896.624;13.51969
8896.673;13.25361
8896.721;12.88836
8896.746;12.63098
8896.77;12.31573
8896.794;11.9003
8896.818;11.32622
8896.843;10.43727
8896.855;9.835184
8896.867;9.053748
8896.879;8.014699
8896.891;6.623968
8896.897;5.792636
8896.903;4.943715
8896.909;4.325146
8896.91506;4.693868
8896.919;6.303242
8896.923;9.957197
8896.927;16.00222
8896.93;21.37724
8896.934;27.50969
8896.937;30.27402
8896.941;31.56197
8896.94494;31.15362
8896.951;29.32672
8896.958;27.06006
8896.965;25.17863
8896.971;23.89205
8896.978;22.69642
8896.985;21.75006
8896.998;20.44727
8897.012;19.46914
8897.025;18.80473
8897.052;17.86093
8897.079;17.24969
8897.106;16.82091
8897.159;16.26422
8897.213;15.90231
8897.267;15.64885
8897.374;15.31215
8897.482;15.08716
8897.589;14.92297
8897.803;14.68537
8898.018;14.51062
8898.233;14.37028
8898.662;14.14736
8899.092;13.96878
8899.307;13.89103
8899.521;13.8204
8899.736;13.75748
8899.843;13.73085
8899.95;13.71032
8900.004;13.70424
8900.058;13.70347
8900.112;13.71227
8900.165;13.73961
8900.192;13.76739
8900.219;13.81262
8900.246;13.88884
8900.272;14.01891
8900.299;14.28434
8900.313;14.5347
8900.326;14.9103
8900.34;15.62312
8900.347;16.20753
8900.353;16.92271
8900.36;18.16664
8900.366;19.81678
8900.37;21.3959
8900.373;22.94143
8900.376;24.89072
8900.37977;28.04868
8900.383;31.44562
8900.387;36.29372
8900.391;40.71279
8900.393;42.10362
8900.395;42.60563
8900.397;42.12207
8900.399;40.74712
8900.403;36.3469
8900.407;31.50232
8900.41023;28.10205
8900.415;24.23527
8900.42;21.43126
8900.425;19.51702
8900.43;18.18566
8900.435;17.23586
8900.44;16.54046
8900.45;15.61891
8900.46;15.05761
8900.47;14.69235
8900.489;14.27828
8900.509;14.03815
8900.528;13.89898
8900.567;13.73772
8900.607;13.64984
8900.646;13.59678
8900.685;13.55986
8900.724;13.53198
8900.803;13.4902
8900.881;13.45887
8901.037;13.40905
8901.194;13.36752
8901.273;13.34951
8901.351;13.33528
8901.391;13.33073
8901.43;13.32989
8901.469;13.33584
8901.508;13.35619
8901.547;13.41213
8901.567;13.47367
8901.586;13.57921
8901.606;13.80008
8901.616;13.99979
8901.625;14.2807
8901.635;14.80236
8901.645;15.77681
8901.65;16.59516
8901.655;17.80817
8901.66;19.64724
8901.66458;22.1513
8901.668;24.6474
8901.672;28.05862
8901.676;31.04867
8901.679;32.02321
8901.681;31.80313
8901.683;30.9367
8901.686;28.83359
8901.69;25.60025
8901.69342;23.14004
8901.699;20.15255
8901.705;18.09948
8901.711;16.80323
8901.716;16.07385
8901.727;15.0888
8901.738;14.5465
8901.75;14.19439
8901.761;13.98732
8901.783;13.73949
8901.806;13.59582
8901.828;13.51045
8901.872;13.41007
8901.917;13.35162
8901.962;13.31313
8902.007;13.28496
8902.051;13.26318
8902.141;13.22848
8902.23;13.20122
8902.408;13.1565
8902.587;13.11797
8902.765;13.083
8903.122;13.0187
8903.479;12.95947
8903.836;12.90388
8904.55;12.80112
8905.265;12.70712
8905.979;12.6204
8907.407;12.46382
8908.836;12.32426
8910.264;12.1974
8910.978;12.13778
8911.335;12.10895
8911.692;12.081
8912.049;12.05471
8912.228;12.04292
8912.406;12.03347
8912.496;12.03045
8912.585;12.02974
8912.674;12.03327
8912.763;12.04564
8912.808;12.05865
8912.853;12.08042
8912.898;12.11816
8912.942;12.18624
8912.965;12.24563
8912.987;12.33063
8913.009;12.46351
8913.031;12.68636
8913.054;13.12517
8913.065;13.48759
8913.076;14.04307
8913.087;14.94883
8913.098;16.54572
8913.104;17.96078
8913.109;19.63551
8913.115;22.55424
8913.12065;26.6114
8913.125;30.77327
8913.129;35.16135
8913.134;40.00288
8913.138;41.56559
8913.141;40.75835
8913.143;39.37777
8913.147;35.4138
8913.151;31.067
8913.15535;26.91461
8913.162;22.26549
8913.169;19.15091
8913.176;17.18183
8913.183;15.89347
8913.197;14.39859
8913.211;13.6108
8913.225;13.14953
8913.239;12.85739
8913.267;12.52252
8913.295;12.34482
8913.323;12.23884
8913.351;12.17017
8913.379;12.1228
8913.435;12.06262
8913.491;12.02629
8913.547;12.00188
8913.602;11.98437
8913.714;11.95921
8913.825;11.94136
8913.937;11.92688
8914.048;11.91445
8914.272;11.89241
8914.384;11.88221
8914.495;11.87242
8914.607;11.8628
8914.663;11.85816
8914.718;11.8539
8914.746;11.852
8914.774;11.85047
8914.802;11.8497
8914.83;11.85056
8914.858;11.85554
8914.872;11.86172
8914.886;11.87348
8914.9;11.89733
8914.907;11.91858
8914.914;11.95187
8914.921;12.00688
8914.928;12.10398
8914.935;12.2884
8914.94148;12.61767
8914.948;13.16602
8914.951;13.41471
8914.954;13.53956
8914.957;13.47966
8914.96;13.27759
8914.96652;12.76005
8914.974;12.38049
8914.981;12.19216
8914.989;12.07412
8914.996;12.01314
8915.004;11.96854
8915.011;11.94215
8915.025;11.9085
8915.04;11.88722
8915.055;11.87353
8915.084;11.85732
8915.114;11.84717
8915.143;11.8403
8915.173;11.8348
8915.202;11.83039
8915.261;11.82297
8915.32;11.81667
8915.438;11.80562
8915.556;11.79553
8915.674;11.78589
8915.91;11.76727
8916.146;11.74908
8916.382;11.73108
8916.853;11.6954
8917.796;11.62363
8918.739;11.5499
8919.682;11.4723
8920.154;11.4312
8920.625;11.38811
8921.097;11.34226
8921.333;11.31818
8921.568;11.29348
8921.804;11.2684
8921.922;11.25634
8922.04;11.24571
8922.099;11.24167
8922.158;11.23944
8922.217;11.24071
8922.276;11.24948
8922.306;11.25979
8922.335;11.27695
8922.365;11.30821
8922.394;11.36441
8922.424;11.48446
8922.439;11.59696
8922.453;11.76901
8922.468;12.09895
8922.482;12.71563
8922.49;13.36496
8922.497;14.29472
8922.504;15.84696
8922.508;17.19074
8922.51161;18.8032
8922.519;23.30405
8922.523;25.68371
8922.527;26.74621
8922.531;25.8376
8922.535;23.56227
8922.54239;19.11688
8922.549;16.43739
8922.556;14.7246
8922.563;13.69156
8922.57;13.03889
8922.584;12.30623
8922.597;11.95116
8922.611;11.72668
8922.625;11.58617
8922.652;11.4299
8922.68;11.34241
8922.707;11.2908
8922.735;11.25483
8922.762;11.22982
8922.817;11.19474
8922.872;11.17068
8922.927;11.15206
8922.982;11.1364
8923.092;11.10949
8923.202;11.08515
8923.421;11.03794
8923.641;10.98789
8923.861;10.93221
8924.3;10.79268
8924.52;10.69986
8924.74;10.58163
8924.96;10.4232
8925.179;10.19698
8925.289;10.04015
8925.399;9.836395
8925.509;9.559669
8925.619;9.160387
8925.674;8.885529
8925.729;8.531393
8925.784;8.057823
8925.839;7.392818
8925.867;6.940059
8925.894;6.395226
8925.922;5.673006
8925.949;4.760486
8925.977;3.495395
8925.991;2.713388
8926.004;1.909773
8926.018;1.057073
8926.025;0.7335666
8926.031;0.6125012
8926.035;0.6779892
8926.038;0.8465337
8926.042;1.303419
8926.045;1.890471
8926.049;3.144491
8926.052;4.576198
8926.055;6.585418
8926.05813;9.490825
8926.064;17.97628
8926.069;29.05006
8926.074;42.99787
8926.077;51.45838
8926.079;56.49801
8926.084;65.07984
8926.089;67.03042
8926.094;64.16761
8926.09987;58.22571
8926.106;51.73928
8926.112;46.17883
8926.118;41.58375
8926.124;37.84882
8926.137;31.9519
8926.149;28.27685
8926.162;25.45529
8926.174;23.5353
8926.199;20.79296
8926.224;19.02657
8926.249;17.80051
8926.274;16.90227
8926.299;16.21692
8926.349;15.24158
8926.399;14.58155
8926.449;14.10538
8926.498;13.7519
8926.598;13.24157
8926.697;12.90095
8926.797;12.65252
8926.896;12.46607
8927.095;12.19911
8927.294;12.01643
8927.493;11.88197
8927.692;11.77767
8928.09;11.62324
8928.488;11.51074
8928.687;11.46404
8928.787;11.44233
8928.886;11.42185
8928.986;11.40219
8929.036;11.39284
8929.085;11.38422
8929.11;11.38019
8929.135;11.37664
8929.16;11.37396
8929.185;11.37306
8929.21;11.37644
8929.223;11.38211
8929.235;11.39257
8929.248;11.41595
8929.26;11.46423
8929.266;11.51021
8929.272;11.58654
8929.278;11.72011
8929.28455;11.99084
8929.291;12.43156
8929.294;12.63234
8929.297;12.7308
8929.3;12.67752
8929.303;12.50885
8929.30945;12.08801
8929.313;11.91592
8929.317;11.77625
8929.325;11.60907
8929.333;11.52083
8929.341;11.4695
8929.349;11.43701
8929.357;11.41499
8929.372;11.38869
8929.388;11.3716
8929.404;11.36004
8929.435;11.3451
8929.467;11.33444
8929.498;11.32624
8929.53;11.31895
8929.561;11.31257
8929.624;11.3008
8929.687;11.28998
8929.812;11.26999
8929.938;11.25104
8930.064;11.2329
8930.315;11.19847
8930.818;11.13423
8931.32;11.07427
8932.325;10.96087
8933.33;10.85056
8934.335;10.73874
8935.34;10.62189
8936.345;10.49665
8937.35;10.35924
8938.355;10.2049
8939.36;10.02701
8939.863;9.926251
8940.365;9.815777
8940.868;9.693001
8941.37;9.555617
8941.873;9.399347
8942.375;9.219732
8942.878;9.008909
8943.38;8.757374
8943.883;8.448503
8944.134;8.265927
8944.385;8.058962
8944.636;7.82203
8944.887;7.548156
8945.013;7.394623
8945.076;7.313911
8945.138;7.23269
8945.201;7.150791
8945.233;7.111836
8945.264;7.079488
8945.296;7.060634
8945.312;7.064373
8945.327;7.085667
8945.343;7.148781
8945.351;7.212034
8945.358;7.300281
8945.366;7.467748
8945.374;7.771435
8945.382;8.364921
8945.386;8.867
8945.38988;9.559572
8945.396;11.09484
8945.4;12.05406
8945.403;12.34111
8945.407;11.88666
8945.41;11.13766
8945.41612;9.594552
8945.42;8.885878
8945.424;8.364504
8945.432;7.731779
8945.44;7.391067
8945.448;7.188875
8945.456;7.057924
8945.464;6.966632
8945.479;6.852089
8945.495;6.770833
8945.511;6.709819
8945.542;6.617626
8945.574;6.537759
8945.605;6.465995
8945.668;6.324469
8945.731;6.18098
8945.794;6.031706
8945.92;5.708824
8946.046;5.345375
8946.172;4.931884
8946.298;4.457475
8946.423;3.913926
8946.549;3.278048
8946.675;2.540271
8946.801;1.698292
8946.927;0.7983528
8946.99;0.383756
8947.022;0.2080548
8947.053;0.07893985
8947.069;0.03492018
8947.077;0.02025363
8947.085;0.01122
8947.089;0.009009029
8947.093;0.008446688
8947.097;0.009622071
8947.101;0.01262902
8947.105;0.01756638
8947.109;0.02453833
8947.116;0.04196862
8947.124;0.07074965
8947.132;0.1099873
8947.148;0.2246263
8947.164;0.3969225
8947.179;0.6230439
8947.195;0.9494816
8947.211;1.385167
8947.242;2.64973
8947.274;4.81553
8947.29;6.382608
8947.305;8.256049
8947.321;10.80954
8947.337;14.10534
8947.353;18.37279
8947.368;23.52607
8947.384;30.63114
8947.399;39.24694
8947.407;44.79723
8947.415;51.12663
8947.423;58.33003
8947.4302;65.63911
8947.442;79.48196
8947.454;96.11144
8947.466;115.3258
8947.478;136.7576
8947.49;159.4722
8947.502;181.8639
8947.508;192.2782
8947.514;201.785
8947.52;210.1069
8947.526;217.0043
8947.532;222.2963
8947.538;225.8761
8947.544;227.7178
8947.55;227.874
8947.556;226.4655
8947.562;223.6644
8947.574;214.719
8947.598;189.3164
8947.61;175.5452
8947.6218;162.4108
8947.638;145.7475
8947.654;131.1931
8947.671;117.8228
8947.687;107.0401
8947.704;97.2442
8947.72;89.352
8947.737;82.14642
8947.753;76.29298
8947.77;70.89508
8947.786;66.46242
8947.803;62.32952
8947.819;58.89847
8947.836;55.66555
8947.852;52.95434
8947.885;48.19225
8947.918;44.31089
8947.951;41.09876
8947.984;38.40439
8948.017;36.11716
8948.05;34.15486
8948.083;32.45533
8948.116;30.97088
8948.149;29.6644
8948.215;27.47421
8948.281;25.71384
8948.347;24.27048
8948.413;23.067
8948.479;22.04905
8948.545;21.17732
8948.611;20.42273
8948.677;19.76333
8948.809;18.66643
8948.941;17.79088
8949.073;17.07566
8949.205;16.48013
8949.337;15.97621
8949.469;15.54392
8949.601;15.16865
8949.733;14.83949
8949.997;14.2882
8950.261;13.84341
8950.525;13.47613
8950.789;13.1683
8951.053;12.91123
8951.185;12.80319
8951.317;12.71515
8951.383;12.68329
8951.449;12.66554
8951.515;12.67242
8951.581;12.72834
8951.614;12.79207
8951.647;12.90046
8951.68;13.08817
8951.713;13.43117
8951.746;14.12269
8951.763;14.7757
8951.779;15.77493
8951.796;17.65629
8951.804;19.09292
8951.812;21.15727
8951.82;24.2421
8951.828;29.05722
8951.832;32.48509
8951.836;36.89327
8951.84;42.57749
8951.84439;50.65143
8951.849;61.40034
8951.854;74.7743
8951.857;82.23442
8951.859;86.16971
8951.861;88.77734
8951.863;89.73834
8951.866;87.88875
8951.868;84.70128
8951.872;75.32892
8951.877;62.06817
8951.88161;51.33435
8951.885;44.89999
8951.889;38.80988
8951.893;34.06863
8951.897;30.37576
8951.905;25.18524
8951.913;21.85937
8951.921;19.63219
8951.929;18.07954
8951.944;16.21699
8951.96;15.04862
8951.976;14.31593
8952.007;13.49915
8952.039;13.0466
8952.07;12.78056
8952.102;12.59781
8952.133;12.47166
8952.196;12.29863
8952.259;12.18378
8952.322;12.0982
8952.385;12.02912
8952.511;11.91788
8952.637;11.82589
8952.889;11.66922
8953.141;11.53125
8953.393;11.40384
8953.897;11.16816
8954.905;10.73528
8955.913;10.31385
8956.417;10.09651
8956.921;9.869385
8957.425;9.62835
8957.929;9.369231
8958.433;9.089008
8958.685;8.941763
8958.937;8.793589
8959.189;8.65679
8959.315;8.60472
8959.441;8.583599
8959.567;8.64282
8959.63;8.746185
8959.693;8.966163
8959.756;9.456892
8959.788;9.939867
8959.819;10.73434
8959.851;12.26408
8959.867;13.57329
8959.882;15.42743
8959.898;18.59362
8959.906;20.94752
8959.914;24.11467
8959.922;28.46736
8959.93;34.5671
8959.938;43.2172
8959.94504;53.69645
8959.952;67.05642
8959.959;82.41894
8959.963;90.61126
8959.966;95.55283
8959.969;98.8362
8959.972;100.0322
8959.976;98.14094
8959.979;94.36988
8959.985;82.90204
8959.992;67.62891
8959.99896;54.27358
8960.003;47.87498
8960.008;41.28898
8960.013;35.97711
8960.018;31.70183
8960.028;25.44318
8960.037;21.59886
8960.047;18.58649
8960.056;16.62254
8960.075;13.87926
8960.094;12.22232
8960.113;11.14779
8960.151;9.882169
8960.19;9.172261
8960.228;8.746056
8960.304;8.24662
8960.381;7.951033
8960.457;7.747268
8960.609;7.447197
8960.762;7.199779
8960.915;6.967779
8961.22;6.499251
8961.526;5.986504
8961.679;5.708056
8961.831;5.417321
8961.984;5.118827
8962.06;4.977859
8962.136;4.858201
8962.213;4.80096
8962.251;4.833638
8962.289;4.963712
8962.327;5.320449
8962.346;5.688802
8962.365;6.329988
8962.384;7.533776
8962.394;8.615832
8962.403;10.08158
8962.413;12.66895
8962.422;16.57691
8962.427;19.86305
8962.432;24.3996
8962.437;30.71179
8962.44102;37.47524
8962.446;48.16677
8962.45;57.97271
8962.453;64.89038
8962.455;68.58794
8962.457;71.06523
8962.459;72.00202
8962.462;70.30906
8962.464;67.35236
8962.468;58.71896
8962.472;49.0387
8962.47698;38.36872
8962.48;33.10471
8962.484;27.4788
8962.488;23.12999
8962.491;20.5297
8962.495;17.74332
8962.499;15.5548
8962.506;12.73844
8962.514;10.55554
8962.521;9.21334
8962.535;7.452728
8962.55;6.321414
8962.565;5.595426
8962.594;4.753046
8962.624;4.24706
8962.653;3.918877
8962.712;3.466057
8962.771;3.136252
8962.83;2.855755
8962.947;2.352805
8963.065;1.866453
8963.182;1.389841
8963.3;0.9223091
8963.417;0.4985083
8963.476;0.3158402
8963.535;0.1681117
8963.565;0.1113272
8963.594;0.07143003
8963.623;0.04922277
8963.638;0.04579662
8963.652;0.04818041
8963.667;0.05728061
8963.682;0.073794
8963.711;0.1294751
8963.741;0.2255114
8963.77;0.3629439
8963.8;0.5606927
8963.829;0.816558
8963.887;1.574605
8963.946;2.81272
8963.976;3.692679
8964.005;4.753403
8964.035;6.119415
8964.064;7.761752
8964.093;9.797941
8964.122;12.32552
8964.152;15.59011
8964.181;19.53845
8964.21;24.4728
8964.225;27.49525
8964.239;30.65391
8964.254;34.44537
8964.269;38.71037
8964.284;43.50805
8964.298;48.52363
8964.313;54.53965
8964.327;60.81763
8964.342;68.32623
8964.3569;76.65827
8964.382;92.84622
8964.407;111.8367
8964.433;134.6025
8964.458;158.9284
8964.484;185.5789
8964.497;198.8195
8964.509;210.6258
8964.522;222.6358
8964.535;233.4875
8964.548;242.8495
8964.56;249.9273
8964.573;255.7109
8964.586;259.4294
8964.599;261.0737
8964.611;260.8243
8964.624;258.794
8964.637;255.1502
8964.662;244.5636
8964.713;214.9989
8964.738;199.5001
8964.7631;184.4713
8964.785;172.1442
8964.806;161.153
8964.827;151.0173
8964.848;141.7291
8964.869;133.2505
8964.89;125.5275
8964.911;118.4987
8964.932;112.1017
8964.954;106.0113
8964.975;100.722
8965.017;91.47277
8965.059;83.70405
8965.101;77.12763
8965.144;71.39261
8965.186;66.58366
8965.228;62.4165
8965.27;58.78008
8965.312;55.58591
8965.354;52.76301
8965.396;50.254
8965.438;48.01219
8965.481;45.95385
8965.523;44.14256
8965.607;41.00934
8965.691;38.39929
8965.775;36.19591
8965.86;34.29327
8965.944;32.67207
8966.028;31.26011
8966.112;30.02035
8966.197;28.91154
8966.281;27.93664
8966.365;27.06347
8966.449;26.27719
8966.534;25.55761
8966.618;24.91155
8966.786;23.78146
8966.955;22.82096
8967.123;22.00395
8967.292;21.29289
8967.46;20.67546
8967.629;20.12828
8967.798;19.64275
8967.967;19.20901
8968.135;18.82135
8968.304;18.46882
8968.472;18.15044
8968.809;17.59188
8969.146;17.11936
8969.483;16.71416
8969.82;16.3626
8970.157;16.05445
8970.495;15.78118
8970.832;15.53835
8971.169;15.32034
8971.506;15.12337
8971.843;14.94438
8972.18;14.78086
8972.854;14.49232
8973.529;14.24455
8974.203;14.02896
8974.54;13.93078
8974.877;13.83788
8975.046;13.79299
8975.13;13.77104
8975.214;13.74932
8975.299;13.72765
8975.341;13.71717
8975.383;13.70707
8975.425;13.69803
8975.446;13.69455
8975.467;13.69279
8975.488;13.69518
8975.499;13.7002
8975.509;13.70958
8975.52;13.73076
8975.53;13.77222
8975.536;13.81939
8975.541;13.88406
8975.546;13.98988
8975.5516;14.19293
8975.558;14.5673
8975.561;14.74354
8975.564;14.83516
8975.567;14.7975
8975.57;14.65945
8975.5764;14.30816
8975.583;14.06602
8975.59;13.92331
8975.597;13.84241
8975.604;13.79292
8975.611;13.76042
8975.618;13.73775
8975.631;13.71004
8975.645;13.69118
8975.658;13.67888
8975.685;13.66119
8975.713;13.64816
8975.74;13.638
8975.767;13.62909
8975.794;13.62093
8975.849;13.60566
8975.903;13.59164
8976.011;13.56507
8976.12;13.5393
8976.228;13.51439
8976.445;13.46549
8976.879;13.37026
8977.313;13.27532
8977.747;13.17484
8978.181;13.05322
8978.398;12.96884
8978.507;12.91191
8978.615;12.83639
8978.724;12.72215
8978.778;12.63789
8978.832;12.51814
8978.86;12.43277
8978.887;12.32616
8978.914;12.18282
8978.941;11.979
8978.968;11.66544
8978.982;11.42581
8978.995;11.12257
8979.009;10.65375
8979.022;9.992541
8979.029;9.494833
8979.036;8.869883
8979.043;8.166658
8979.04902;7.796095
8979.056;9.032672
8979.059;10.72473
8979.062;13.02786
8979.065;15.33294
8979.068;17.03115
8979.07498;18.29238
8979.08;18.03072
8979.086;17.44885
8979.092;16.88551
8979.097;16.48391
8979.103;16.08338
8979.109;15.75703
8979.12;15.30076
